tweet_id,date,source,text,rating_numerator,rating_denominator,name,stade_chien,single_rate,jpg_url,race_chien,retweeted,favorited,favorite_count,retweet_count,is_quote_status,langue
826204788643753985,2017-01-30 23:05:46+00:00,Twitter for iPhone,"Here's a little more info on Dew, your favorite roaming doggo that went h*ckin viral. 13/10 
https://t.co/1httNYrCeW .",13,10,,doggo,1.3,https://pbs.twimg.com/media/C3dEza1WcAAhlNU.jpg,Labrador_retriever,False,False,5361,1075,False,Anglais
826115272272650244,2017-01-30 17:10:04+00:00,Twitter for iPhone,This is Ike. He's demonstrating the pupmost restraint. 13/10 super good boy .,13,10,Ike,,1.3,https://pbs.twimg.com/media/C3bzVILWcAUjS5i.jpg,Golden_retriever,False,False,17299,3599,False,Anglais
825876512159186944,2017-01-30 01:21:19+00:00,Twitter for iPhone,This is Mo. No one will push him around in the grocery cart. He's quite pupset about it. 11/10 I volunteer .,11,10,Mo,,1.1,https://pbs.twimg.com/media/C3YaSnQWAAILgz0.jpg,,False,False,11525,2146,False,Anglais
825829644528148480,2017-01-29 22:15:05+00:00,Twitter for iPhone,This is Toby. He just found out you only pretend to throw the ball sometimes. H*ckin puppalled. 12/10 would console .,12,10,Toby,,1.2,https://pbs.twimg.com/media/C3XvqILXUAU2nnT.jpg,Great_pyrenees,False,False,14025,2848,False,Anglais
825535076884762624,2017-01-29 02:44:34+00:00,Twitter for iPhone,Here's a very loving and accepting puppo. Appears to have read her Constitution well. 14/10 would pat head approvingly .,14,10,,puppo,1.4,https://pbs.twimg.com/media/C3TjvitXAAAI-QH.jpg,Rottweiler,False,False,56413,19669,False,Anglais
825147591692263424,2017-01-28 01:04:51+00:00,Twitter for iPhone,This is Sweet Pea. She hides in shoe boxes and waits for someone to pick her. Then she surpuprises them. 13/10 .,13,10,Sweet,,1.3,https://pbs.twimg.com/media/C3ODWpfXAAAP1fb.jpg,Pekinese,False,False,20181,5244,False,Anglais
825026590719483904,2017-01-27 17:04:02+00:00,Twitter for iPhone,"Say hello to Pablo. He's one gorgeous puppo. A true 12/10. Click the link to see why Pablo requests your assistance

https://t.co/koHvVQp9bL .",12,10,Pablo,puppo,1.2,https://pbs.twimg.com/media/C3MVTeHWcAAGNfx.jpg,Eskimo_dog,False,False,7020,1483,False,Anglais
824796380199809024,2017-01-27 01:49:15+00:00,Twitter for iPhone,RT @dog_rates: This is Bailey. She loves going down slides but is very bad at it. Still 11/10 .,11,10,Bailey,,1.1,https://pbs.twimg.com/media/CwiuEJmW8AAZnit.jpg,,False,False,0,6288,False,Anglais
824775126675836928,2017-01-27 00:24:48+00:00,Twitter for iPhone,This is Scooter. His lack of opposable thumbs is rendering his resistance to tickling embarrassingly moot. 12/10 would keep tickling .,12,10,Scooter,,1.2,https://pbs.twimg.com/media/C3Iwlr0WYAARVh4.jpg,Border_terrier,False,False,16508,4069,False,Anglais
824663926340194305,2017-01-26 17:02:56+00:00,Twitter for iPhone,This is Wilson. Named after the volleyball. He tongue wrestled a bee and lost. 13/10 valiant effort tho .,13,10,Wilson,,1.3,https://pbs.twimg.com/media/C3HLd0HXUAAUI2b.jpg,English_setter,False,False,11113,1993,False,Anglais
824325613288833024,2017-01-25 18:38:36+00:00,Twitter for iPhone,Retweet the h*ck out of this 13/10 pupper #BellLetsTalk .,13,10,,pupper,1.3,https://pbs.twimg.com/media/C3CXxaoWQAAiLuC.jpg,Pembroke,False,False,12999,11848,False,Anglais
824297048279236611,2017-01-25 16:45:05+00:00,Twitter for iPhone,This is Nala. She got in trouble. One h*ck of a pupnishment. Still 11/10 would pet .,11,10,Nala,,1.1,https://pbs.twimg.com/media/C3B9ypNWEAM1bVs.jpg,,False,False,16625,4463,False,Anglais
823939628516474880,2017-01-24 17:04:50+00:00,Twitter for iPhone,This is Cash. He's officially given pup on today. 12/10 frighteningly relatable .,12,10,Cash,,1.2,https://pbs.twimg.com/media/C284uD8WgAEmMVn.jpg,Schipperke,False,False,11755,3123,False,Anglais
823699002998870016,2017-01-24 01:08:40+00:00,Twitter for iPhone,This is Winston. The goggles make him a superhero. Protects the entire city from criminals unless they rub his belly really well. 12/10 .,12,10,Winston,,1.2,https://pbs.twimg.com/media/C25d3nkXEAAFBUN.jpg,Cairn,False,False,13826,2772,False,Anglais
823581115634085888,2017-01-23 17:20:14+00:00,Twitter for iPhone,This is Crawford. He's quite h*ckin good at the selfies. Nose is incredibly boopable. 11/10 would snapchat .,11,10,Crawford,,1.1,https://pbs.twimg.com/media/C23ypm6VQAAO31l.jpg,German_shepherd,False,False,14376,3031,False,Anglais
823322678127919110,2017-01-23 00:13:17+00:00,Twitter for iPhone,This is Wyatt. He's got the fastest paws in the West. H*ckin deadly. 11/10 would ride into the sunset with .,11,10,Wyatt,,1.1,https://pbs.twimg.com/media/C20HmaKWgAQ6-6X.jpg,Chihuahua,False,False,17437,4637,False,Anglais
823269594223824897,2017-01-22 20:42:21+00:00,Twitter for iPhone,RT @dog_rates: We only rate dogs. Please don't send pics of men capturing low level clouds. Thank you... 11/10 .,11,10,,,1.1,https://pbs.twimg.com/media/C2kzTGxWEAEOpPL.jpg,Samoyed,False,False,0,11421,False,Anglais
822975315408461824,2017-01-22 01:12:59+00:00,Twitter for iPhone,This is Albus. He's soaked as h*ck. Seems to have misplaced an ear as well. Still in good spirits tho. 12/10 would dry .,12,10,Albus,,1.2,https://pbs.twimg.com/media/C2vLrpvWIAA3LM3.jpg,Pembroke,False,False,19139,3958,False,Anglais
822872901745569793,2017-01-21 18:26:02+00:00,Twitter for iPhone,Here's a super supportive puppo participating in the Toronto  #WomensMarch today. 13/10 .,13,10,,puppo,1.3,https://pbs.twimg.com/media/C2tugXLXgAArJO4.jpg,Lakeland_terrier,False,False,132810,48265,False,Anglais
822859134160621569,2017-01-21 17:31:20+00:00,Twitter for iPhone,This is Hobbes. He was told he was going to the park. Ended up at the vet. H*ckin bamboozled. Quite pupset with you. 12/10 .,12,10,Hobbes,,1.2,https://pbs.twimg.com/media/C2tiAzGXgAIFdqi.jpg,Malinois,False,False,14576,2622,False,Anglais
822647212903690241,2017-01-21 03:29:14+00:00,Twitter for iPhone,RT @dog_rates: This is Paisley. She really wanted to be president this time. Dreams officially crushed. 13/10 .,13,10,Paisley,,1.3,https://pbs.twimg.com/media/C2oRbOuWEAAbVSl.jpg,Samoyed,False,False,0,7390,False,Anglais
822610361945911296,2017-01-21 01:02:48+00:00,Twitter for iPhone,Please stop sending in non-canines like this Very Pettable Dozing Bath Tortoise. We only rate dogs. Only send dogs... 12/10 .,12,10,,,1.2,https://pbs.twimg.com/media/C2p_wQyXEAELtvS.jpg,Cocker_spaniel,False,False,16327,3423,False,Anglais
822489057087389700,2017-01-20 17:00:46+00:00,Twitter for iPhone,This is Paisley. She really wanted to be president this time. Dreams officially crushed. 13/10 .,13,10,Paisley,,1.3,https://pbs.twimg.com/media/C2oRbOuWEAAbVSl.jpg,Samoyed,False,False,20083,7390,False,Anglais
822462944365645825,2017-01-20 15:17:01+00:00,Twitter for iPhone,"This is Gabe. He was the unequivocal embodiment of a dream meme, but also one h*ck of a pupper. You will be missed by so many. 14/10 RIP .",14,10,Gabe,pupper,1.4,https://pbs.twimg.com/media/C2n5rUUXEAIXAtv.jpg,Pomeranian,False,False,31800,17209,False,Anglais
822244816520155136,2017-01-20 00:50:15+00:00,Twitter for iPhone,We only rate dogs. Please don't send pics of men capturing low level clouds. Thank you... 11/10 .,11,10,,,1.1,https://pbs.twimg.com/media/C2kzTGxWEAEOpPL.jpg,Samoyed,False,False,38832,11421,False,Anglais
821886076407029760,2017-01-19 01:04:45+00:00,Twitter for iPhone,This is Jimison. He was just called a good boy. 13/10 .,13,10,Jimison,,1.3,https://pbs.twimg.com/media/C2ftAxnWIAEUdAR.jpg,Golden_retriever,False,False,12582,2692,False,Anglais
821813639212650496,2017-01-18 20:16:54+00:00,Twitter for iPhone,RT @dog_rates: Meet Hercules. He can have whatever he wants for the rest of eternity. 12/10 would snug passionately .,12,10,Hercules,,1.2,https://pbs.twimg.com/media/CtVAvX-WIAAcGTf.jpg,Saint_bernard,False,False,0,3839,False,Anglais
821765923262631936,2017-01-18 17:07:18+00:00,Twitter for iPhone,This is Duchess. She uses dark doggo forces to levitate her toys. 13/10 magical af .,13,10,Duchess,doggo,1.3,https://pbs.twimg.com/media/C2d_vnHWEAE9phX.jpg,Golden_retriever,False,False,9317,1899,False,Anglais
821522889702862852,2017-01-18 01:01:34+00:00,Twitter for iPhone,This is Harlso. He has a really good idea but isn't sure you're going to like it. 13/10 he'll just keep it to himself .,13,10,Harlso,,1.3,https://pbs.twimg.com/media/C2aitIUXAAAG-Wi.jpg,Doberman,False,False,8871,2030,False,Anglais
821407182352777218,2017-01-17 17:21:47+00:00,Twitter for iPhone,This is Sundance. He's a doggo drummer. Even sings a bit on the side. 14/10 entertained af (vid by @sweetsundance) .,14,10,Sundance,doggo,1.4,https://pbs.twimg.com/ext_tw_video_thumb/821407155391725568/pu/img/AJC07gFJDDBuwNTD.jpg,Irish_setter,False,False,13075,5053,False,Anglais
821149554670182400,2017-01-17 00:18:04+00:00,Twitter for iPhone,This is Luca. He got caught howling. H*ckin embarrassed. 12/10 .,12,10,Luca,,1.2,https://pbs.twimg.com/ext_tw_video_thumb/821149477142556673/pu/img/88_DV098c60pC5AA.jpg,German_shepherd,False,False,9718,2320,False,Anglais
821107785811234820,2017-01-16 21:32:06+00:00,Twitter for iPhone,Here's a doggo who looks like he's about to give you a list of mythical ingredients to go collect for his potion. 11/10 would obey .,11,10,,doggo,1.1,https://pbs.twimg.com/media/C2UpLA-UcAEK_Fz.jpg,Pomeranian,False,False,10645,2487,False,Anglais
821044531881721856,2017-01-16 17:20:45+00:00,Twitter for iPhone,This is Flash. He went way too hard celebrating Martin Luther King Day last night. 12/10 now he's having a dream in his honor .,12,10,Flash,,1.2,https://pbs.twimg.com/media/C2Tvo20XcAAhNL9.jpg,Old_english_sheepdog,False,False,14021,2636,False,Anglais
820749716845686786,2017-01-15 21:49:15+00:00,Twitter for iPhone,Meet Sunny. He can take down a polar bear in one fell swoop. Fr*cken deadly af. 13/10 would pet with caution .,13,10,Sunny,,1.3,https://pbs.twimg.com/media/C2PjgjQXcAAc4Uu.jpg,Golden_retriever,False,False,34984,11525,False,Anglais
820690176645140481,2017-01-15 17:52:40+00:00,Twitter for iPhone,The floofs have been released I repeat the floofs have been released. 84/70 .,12,10,,,1.2,https://pbs.twimg.com/media/C2OtWr0VQAEnS9r.jpg,West_highland_white_terrier,False,False,13518,3716,False,Anglais
820446719150292993,2017-01-15 01:45:15+00:00,Twitter for iPhone,RT @dog_rates: This is Peaches. She's the ultimate selfie sidekick. Super sneaky tongue slip appreciated. 13/10 .,13,10,Peaches,,1.3,https://pbs.twimg.com/media/CxqsX-8XUAAEvjD.jpg,Golden_retriever,False,False,0,2980,False,Anglais
820314633777061888,2017-01-14 17:00:24+00:00,Twitter for iPhone,"We are proud to support @LoveYourMelon on their mission to put a hat on every kid battling cancer. They are 14/10

https://t.co/XQlmPTLHPl .",14,10,,,1.4,https://pbs.twimg.com/media/C2JXyARUAAE4gbL.jpg,Gordon_setter,False,False,3706,648,False,Anglais
820078625395449857,2017-01-14 01:22:35+00:00,Twitter for iPhone,I've never wanted to go to a camp more in my entire life. 12/10 for all on board .,12,10,,,1.2,https://pbs.twimg.com/media/C2GBJADWIAQvcNb.jpg,,False,False,21979,7246,False,Anglais
819952236453363712,2017-01-13 17:00:21+00:00,Twitter for iPhone,"This is Oliver. He has dreams of being a service puppo so he can help his owner. 13/10 selfless af

make it happen:
https://t.co/f5WMsx0a9K .",13,10,Oliver,puppo,1.3,https://pbs.twimg.com/media/C2EONHNWQAUWxkP.jpg,American_staffordshire_terrier,False,False,5927,1369,False,Anglais
819924195358416896,2017-01-13 15:08:56+00:00,Twitter for iPhone,Here we have a doggo who has messed up. He was hoping you wouldn't notice. 11/10 someone help him .,11,10,,doggo,1.1,https://pbs.twimg.com/ext_tw_video_thumb/819924138965999617/pu/img/6OIToyT9eLESHXLU.jpg,,False,False,14305,5607,False,Anglais
819711362133872643,2017-01-13 01:03:12+00:00,Twitter for iPhone,This is Howie. He just bloomed. 11/10 revolutionary af .,11,10,Howie,,1.1,https://pbs.twimg.com/media/C2AzHjQWQAApuhf.jpg,Toy_poodle,False,False,14916,3604,False,Anglais
819588359383371776,2017-01-12 16:54:26+00:00,Twitter for iPhone,This is Jazzy. She just found out that sandwich wasn't for her. Shocked and puppalled. 13/10 deep breaths Jazzy .,13,10,Jazzy,,1.3,https://pbs.twimg.com/media/C1_DQn3UoAIoJy7.jpg,Cardigan,False,False,10606,2271,False,Anglais
819347104292290561,2017-01-12 00:55:47+00:00,Twitter for iPhone,Say hello to Anna and Elsa. They fall asleep in similar positions. It's pretty wild. Both 12/10 would snug simultaneously .,12,10,Anna,,1.2,https://pbs.twimg.com/media/C17n1nrWQAIErU3.jpg,Rottweiler,False,False,8008,1383,False,Anglais
819227688460238848,2017-01-11 17:01:16+00:00,Twitter for iPhone,This is Finn. He's wondering if you come here often. Fr*ckin flirtatious af. 12/10 would give number to .,12,10,Finn,,1.2,https://pbs.twimg.com/media/C157Oq3WQAEOyHm.jpg,Border_terrier,False,False,25652,7733,False,Anglais
819015337530290176,2017-01-11 02:57:27+00:00,Twitter for iPhone,RT @dog_rates: This is Bo. He was a very good First Doggo. 14/10 would be an absolute honor to pet .,14,10,Bo,doggo,1.4,https://pbs.twimg.com/media/C12whDoVEAALRxa.jpg,Standard_poodle,False,False,0,42228,False,Anglais
819015331746349057,2017-01-11 02:57:26+00:00,Twitter for iPhone,RT @dog_rates: This is Sunny. She was also a very good First Doggo. 14/10 would also be an absolute honor to pet .,14,10,Sunny,doggo,1.4,https://pbs.twimg.com/media/C12x-JTVIAAzdfl.jpg,,False,False,0,21794,False,Anglais
819006400881917954,2017-01-11 02:21:57+00:00,Twitter for iPhone,This is Sunny. She was also a very good First Doggo. 14/10 would also be an absolute honor to pet .,14,10,Sunny,doggo,1.4,https://pbs.twimg.com/media/C12x-JTVIAAzdfl.jpg,,False,False,49960,21794,False,Anglais
819004803107983360,2017-01-11 02:15:36+00:00,Twitter for iPhone,This is Bo. He was a very good First Doggo. 14/10 would be an absolute honor to pet .,14,10,Bo,doggo,1.4,https://pbs.twimg.com/media/C12whDoVEAALRxa.jpg,Standard_poodle,False,False,95450,42228,False,Anglais
818627210458333184,2017-01-10 01:15:10+00:00,Twitter for iPhone,Meet Wafer. He represents every fiber of my being. 13/10 very good dog .,13,10,Wafer,,1.3,https://pbs.twimg.com/media/C1xZGkzWIAA8vh4.jpg,Labrador_retriever,False,False,24597,8564,False,Anglais
818614493328580609,2017-01-10 00:24:38+00:00,Twitter for iPhone,This is Bear. He's a passionate believer of the outdoors. Leaves excite him. 12/10 would hug softly .,12,10,Bear,,1.2,https://pbs.twimg.com/media/C1xNgraVIAA3EVb.jpg,Chihuahua,False,False,10971,2982,False,Anglais
818588835076603904,2017-01-09 22:42:41+00:00,Twitter for iPhone,RT @dog_rates: This is Chelsea. She forgot how to dog. 11/10 get it together pupper .,11,10,Chelsea,pupper,1.1,https://pbs.twimg.com/media/Crwxb5yWgAAX5P_.jpg,Norwegian_elkhound,False,False,0,7126,False,Anglais
818536468981415936,2017-01-09 19:14:36+00:00,Twitter for iPhone,This is Tom. He's a silly dog. Known for his unconventional swing style. One h*ck of a sneaky tongue slip too. 11/10 would push .,11,10,Tom,,1.1,https://pbs.twimg.com/media/C1wGkYoVQAAuC_O.jpg,Welsh_springer_spaniel,False,False,12127,2873,False,Anglais
818259473185828864,2017-01-09 00:53:55+00:00,Twitter for iPhone,This is Florence. He saw the same snap you sent him on your story. Pretty pupset with you. 12/10 .,12,10,Florence,,1.2,https://pbs.twimg.com/media/C1sKo_QUkAALtkw.jpg,Miniature_schnauzer,False,False,12197,2621,False,Anglais
818145370475810820,2017-01-08 17:20:31+00:00,Twitter for iPhone,This is Autumn. Her favorite toy is a cheeseburger. She takes it everywhere. 11/10 .,11,10,Autumn,,1.1,https://pbs.twimg.com/media/C1qi26rW8AMaj9K.jpg,Golden_retriever,False,False,13671,3014,False,Anglais
817827839487737858,2017-01-07 20:18:46+00:00,Twitter for iPhone,This is Buddy. He ran into a glass door once. Now he's h*ckin skeptical. 13/10 empowering af (vid by Brittany Gaunt) .,13,10,Buddy,,1.3,https://pbs.twimg.com/ext_tw_video_thumb/817827663108771841/pu/img/e9oi839RGWJR37jF.jpg,Cocker_spaniel,False,False,57622,31314,False,Anglais
817777686764523521,2017-01-07 16:59:28+00:00,Twitter for iPhone,"This is Dido. She's playing the lead role in ""Pupper Stops to Catch Snow Before Resuming Shadow Box with Dried Apple."" 13/10 (IG: didodoggo) .",13,10,Dido,"doggo, pupper",1.3,https://pbs.twimg.com/ext_tw_video_thumb/817777588030476288/pu/img/KbuLpE4krHF4VdPf.jpg,Curly-coated_retriever,False,False,11901,3084,False,Anglais
817536400337801217,2017-01-07 01:00:41+00:00,Twitter for iPhone,"Say hello to Eugene &amp; Patti Melt. No matter how dysfunctional they get, they will never top their owners. Both 12/10 would pet at same time .",12,10,Eugene,,1.2,https://pbs.twimg.com/media/C1h4_MEXUAARxQF.jpg,Pug,False,False,13105,3505,False,Anglais
817423860136083457,2017-01-06 17:33:29+00:00,Twitter for iPhone,This is Ken. His cheeks are magic. 13/10 (IG: ken_shiba) .,13,10,Ken,,1.3,https://pbs.twimg.com/ext_tw_video_thumb/817423809049493505/pu/img/5OFW0yueFu9oTUiQ.jpg,Samoyed,False,False,38260,17504,False,Anglais
817415592588222464,2017-01-06 17:00:38+00:00,Twitter for iPhone,"Meet Strudel. He's rather h*ckin pupset that your clothes clash. 11/10 click the link to see how u can help Strudel

https://t.co/3uxgLz8d0l .",11,10,Strudel,,1.1,https://pbs.twimg.com/media/C1gLJVpWgAApI3r.jpg,Doberman,False,False,6267,1131,False,Anglais
817181837579653120,2017-01-06 01:31:47+00:00,Twitter for iPhone,RT @dog_rates: Here's a pupper with squeaky hiccups. Please enjoy. 13/10 .,13,10,,pupper,1.3,https://pbs.twimg.com/ext_tw_video_thumb/815965888126062592/pu/img/JleSw4wRhgKDWQj5.jpg,Tibetan_mastiff,False,False,0,9907,False,Anglais
817171292965273600,2017-01-06 00:49:53+00:00,Twitter for iPhone,This is Tebow. He kindly requests that you put down the coffee and play with him. 13/10 such a good boy .,13,10,Tebow,,1.3,https://pbs.twimg.com/media/C1cs8uAWgAEwbXc.jpg,Golden_retriever,False,False,9690,2326,False,Anglais
817120970343411712,2017-01-05 21:29:55+00:00,Twitter for iPhone,Name a more iconic quartet... I'll wait. 13/10 for all .,13,10,,,1.3,https://pbs.twimg.com/media/C1b_LSYUsAAJ494.jpg,Saluki,False,False,13367,3011,False,Anglais
817056546584727552,2017-01-05 17:13:55+00:00,Twitter for iPhone,This is Chloe. She fell asleep at the wheel. Absolute menace on the roadways. Sneaky tongue slip tho. 11/10 .,11,10,Chloe,,1.1,https://pbs.twimg.com/media/C1bEl4zVIAASj7_.jpg,Kelpie,False,False,9517,1927,False,Anglais
816829038950027264,2017-01-05 02:09:53+00:00,Twitter for iPhone,RT @dog_rates: This is Betty. She's assisting with the dishes. Such a good puppo. 12/10 h*ckin helpful af .,12,10,Betty,puppo,1.2,https://pbs.twimg.com/media/CvoBPWRWgAA4het.jpg,Golden_retriever,False,False,0,5496,False,Anglais
816816676327063552,2017-01-05 01:20:46+00:00,Twitter for iPhone,This is Timber. He misses Christmas. Specifically the presents part. 12/10 cheer pup Timber .,12,10,Timber,,1.2,https://pbs.twimg.com/media/C1XqbhXXUAElpfI.jpg,Malamute,False,False,11071,2361,False,Anglais
816697700272001025,2017-01-04 17:27:59+00:00,Twitter for iPhone,This is Binky. She appears to be rather h*ckin cozy. Nifty leg cross as well. 12/10 would snug well .,12,10,Binky,,1.2,https://pbs.twimg.com/media/C1V-K63UAAEUHqw.jpg,Chihuahua,False,False,10905,2545,False,Anglais
816450570814898180,2017-01-04 01:05:59+00:00,Twitter for iPhone,Meet Moose. He doesn't want his friend to go back to college. 13/10 looks like you're staying home John .,13,10,Moose,,1.3,https://pbs.twimg.com/media/C1SddosXUAQcVR1.jpg,,False,True,33961,9366,False,Anglais
816336735214911488,2017-01-03 17:33:39+00:00,Twitter for iPhone,This is Dudley. He found a flower and now he's a queen. 11/10 would be an honor to pet .,11,10,Dudley,,1.1,https://pbs.twimg.com/media/C1Q17WdWEAAjKFO.jpg,Labrador_retriever,False,False,9564,2269,False,Anglais
816091915477250048,2017-01-03 01:20:49+00:00,Twitter for iPhone,This is Comet. He's a Wild Estonian Poofer. Surprised they caught him. 12/10 would pet well .,12,10,Comet,,1.2,https://pbs.twimg.com/media/C1NXQ6NXUAEAxIQ.jpg,Pomeranian,False,False,9927,2500,False,Anglais
816014286006976512,2017-01-02 20:12:21+00:00,Twitter for iPhone,RT @dog_rates: This is Larry. He has no self control. Tongue still nifty af tho 11/10 .,11,10,Larry,,1.1,https://pbs.twimg.com/media/CiibOMzUYAA9Mxz.jpg,English_setter,False,False,0,6154,False,Anglais
815990720817401858,2017-01-02 18:38:42+00:00,Twitter for iPhone,"Meet Jack. He's one of the rare doggos that doesn't mind baths. 11/10 click the link to see how you can help Jack!

https://t.co/r4W111FzAq .",11,10,Jack,,1.1,https://pbs.twimg.com/media/C1L7OVVWQAIQ6Tt.jpg,Chihuahua,False,False,5545,1207,False,Anglais
815966073409433600,2017-01-02 17:00:46+00:00,Twitter for iPhone,Here's a pupper with squeaky hiccups. Please enjoy. 13/10 .,13,10,,pupper,1.3,https://pbs.twimg.com/ext_tw_video_thumb/815965888126062592/pu/img/JleSw4wRhgKDWQj5.jpg,Tibetan_mastiff,False,False,25057,9907,False,Anglais
815736392542261248,2017-01-02 01:48:06+00:00,Twitter for iPhone,This is Akumi. It's his birthday. He received many lickable gifts. 11/10 happy h*ckin birthday .,11,10,Akumi,,1.1,https://pbs.twimg.com/media/C1IT6rVXUAIvwYT.jpg,Border_collie,False,False,10937,2625,False,Anglais
815639385530101762,2017-01-01 19:22:38+00:00,Twitter for iPhone,This is Titan. His nose is quite chilly. Requests to return to the indoors. 12/10 would boop to warm .,12,10,Titan,,1.2,https://pbs.twimg.com/media/C1G7sXyWIAA10eH.jpg,German_shepherd,False,False,9161,1918,False,Anglais
815390420867969024,2017-01-01 02:53:20+00:00,Twitter for iPhone,Happy New Year from the squad! 13/10 for all .,13,10,,,1.3,https://pbs.twimg.com/media/C1DZQiTXgAUqgRI.jpg,,False,False,11467,4407,False,Anglais
814986499976527872,2016-12-31 00:08:17+00:00,Twitter for iPhone,This is Cooper. Someone attacked him with a sharpie. Poor pupper. 11/10 nifty tongue slip tho .,11,10,Cooper,pupper,1.1,https://pbs.twimg.com/media/C09p5dJWIAE5qKL.jpg,Dalmatian,False,False,8485,1505,False,Anglais
814638523311648768,2016-12-30 01:05:33+00:00,Twitter for iPhone,This is Olivia. She's a passionate advocate of candid selfies. 12/10 would boop shnoop .,12,10,Olivia,,1.2,https://pbs.twimg.com/media/C04taUjWIAA6Mo4.jpg,Golden_retriever,False,False,12511,3130,False,Anglais
814530161257443328,2016-12-29 17:54:58+00:00,Twitter for iPhone,This is Alf. Someone just rubbed a balloon on his head. He's only a little pupset about it. 12/10 would pet well .,12,10,Alf,,1.2,https://pbs.twimg.com/media/C03K2-VWIAAK1iV.jpg,Miniature_poodle,False,False,9629,2156,False,Anglais
814153002265309185,2016-12-28 16:56:16+00:00,Twitter for iPhone,This is Oshie. He's ready to party. Bought that case himself. 12/10 someone tell Oshie it's Wednesday morning .,12,10,Oshie,,1.2,https://pbs.twimg.com/media/C0xz04SVIAAeyDb.jpg,Golden_retriever,False,False,32000,10080,False,Anglais
813944609378369540,2016-12-28 03:08:11+00:00,Twitter for iPhone,RT @dog_rates: This is Bruce. He never backs down from a challenge. 11/10 you got this Bruce .,11,10,Bruce,,1.1,https://pbs.twimg.com/media/Cveg1-NXgAASaaT.jpg,Labrador_retriever,False,False,0,3732,False,Anglais
813910438903693312,2016-12-28 00:52:25+00:00,Twitter for iPhone,This is Chubbs. He dug a hole and now he's stuck in it. Dang h*ckin doggo. 11/10 would assist .,11,10,Chubbs,doggo,1.1,https://pbs.twimg.com/media/C0uXObSXUAAIzmV.jpg,Siberian_husky,False,False,10342,2194,False,Anglais
813812741911748608,2016-12-27 18:24:12+00:00,Twitter for iPhone,"Meet Gary, Carrie Fisher's dog. Idk what I can say about Gary that reflects the inspirational awesomeness that was Carrie Fisher. 14/10 RIP .",14,10,Gary,,1.4,https://pbs.twimg.com/media/C0s-XtzWgAAp1W-.jpg,French_bulldog,False,False,40402,16267,False,Anglais
813800681631023104,2016-12-27 17:36:16+00:00,Twitter for iPhone,This is Sky. She's learning how to roll her R's. 12/10 cultured af .,12,10,Sky,,1.2,https://pbs.twimg.com/media/C0szZh_XUAAm9je.jpg,Malamute,False,False,9300,2060,False,Anglais
813217897535406080,2016-12-26 03:00:30+00:00,Twitter for iPhone,Here is Atlas. He went all out this year. 13/10 downright magical af .,13,10,Atlas,,1.3,https://pbs.twimg.com/media/C0khWkVXEAI389B.jpg,Samoyed,False,False,20783,8476,False,Anglais
813202720496779264,2016-12-26 02:00:11+00:00,Twitter for iPhone,Here's a doggo who has concluded that Christmas is entirely too bright. Requests you tone it down a notch. 11/10 .,11,10,,doggo,1.1,https://pbs.twimg.com/media/C0kTjqIXgAAqpRi.jpg,Cocker_spaniel,False,False,10192,2090,False,Anglais
813187593374461952,2016-12-26 01:00:05+00:00,Twitter for iPhone,We only rate dogs. Please don't send in other things like this very good Christmas tree. Thank you... 13/10 .,13,10,,,1.3,https://pbs.twimg.com/media/C0kFzOQUoAAt6yb.jpg,Golden_retriever,False,False,22085,5096,False,Anglais
813172488309972993,2016-12-26 00:00:03+00:00,Twitter for iPhone,This is Eleanor. She winks like she knows many things that you don't. 12/10 .,12,10,Eleanor,,1.2,https://pbs.twimg.com/media/C0j4EESUsAABtMq.jpg,Golden_retriever,False,False,10384,2236,False,Anglais
813157409116065792,2016-12-25 23:00:08+00:00,Twitter for iPhone,This is Layla. It is her first Christmas. She got to be one of the presents. 12/10 I wish my presents would bark .,12,10,Layla,,1.2,https://pbs.twimg.com/media/C0jqVVOXUAAGJ0G.jpg,Pembroke,False,False,8588,2557,False,Anglais
813142292504645637,2016-12-25 22:00:04+00:00,Twitter for iPhone,Everybody stop what you're doing and look at this dog with her tiny Santa hat. 13/10 .,13,10,,,1.3,https://pbs.twimg.com/media/C0jcmOKVQAAd0VR.jpg,Beagle,False,False,9361,2728,False,Anglais
813127251579564032,2016-12-25 21:00:18+00:00,Twitter for iPhone,Here's an anonymous doggo that appears to be very done with Christmas. 11/10 cheer up pup .,11,10,,doggo,1.1,https://pbs.twimg.com/media/C0jO6aBWEAAM28r.jpg,Norwegian_elkhound,False,False,13242,3652,False,Anglais
813112105746448384,2016-12-25 20:00:07+00:00,Twitter for iPhone,Meet Toby. He's pupset because his hat isn't big enough. Christmas is ruined. 12/10 it'll be ok Toby .,12,10,Toby,,1.2,https://pbs.twimg.com/media/C0jBJZVWQAA2_-X.jpg,Pembroke,False,False,11515,3225,False,Anglais
813096984823349248,2016-12-25 19:00:02+00:00,Twitter for iPhone,This is Rocky. He got triple-doggo-dared. Stuck af. 11/10 someone help him .,11,10,Rocky,doggo,1.1,https://pbs.twimg.com/media/C0izZULWgAAKD-F.jpg,Great_dane,False,False,11694,4207,False,Anglais
